id,name,email,telefone,age,monthly_income,monthly_expense,risk_taken,investment_duration,financial_goal
47a76e36-d7b2-4ca3-a64f-d5008f25db7f,Camila Sousa,montenegroalicia@example.org,+55 (081) 1444 0665,25,9393.02,6016.54,High,Medium Term,Education
0bcb13bf-7910-43bf-acd6-9e64fc214aff,Maria Garcia,rochayago@example.net,11 3719 2251,49,17432.11,11426.41,High,Long Term,Car Purchase
6acfb543-9090-4d14-9e0b-de5465981fc5,Gabriel Teixeira,agatha03@example.org,(081) 7467-2829,69,7905.73,4489.67,High,Short Term,Car Purchase
85b7f760-5080-4371-a8b8-eae2d2d79e4c,Ana Cecília Vieira,camargobenicio@example.net,+55 (084) 0181 6608,33,1585.58,1023.64,Low,Long Term,Education
9e90db09-29a7-48fa-9905-46aedd850106,Liam Câmara,olivia02@example.net,(041) 6149-8530,37,9538.88,5830.87,Medium,Short Term,Emergency Fund
7596ccd8-21ae-40f3-ab85-32ef91a5fc86,Kamilly Lima,nicolasda-rocha@example.org,21 9805-8805,37,13980.89,8638.82,Medium,Medium Term,Car Purchase
e994612e-e311-4a24-800a-0a8345cd1953,Raul Nogueira,ottobrito@example.net,51 2254 6559,79,2060.31,1238.58,Medium,Medium Term,Retirement
37ad0b9e-988a-4cbe-bf74-97635a1937a4,Manuella Fonseca,benjamin79@example.com,0900 290 2988,44,5544.34,3390.74,Medium,Short Term,Emergency Fund
65ed0575-95e5-44ce-993d-9d8cbed586c1,Antonella Alves,erickbarbosa@example.org,84 7808-6888,67,4638.27,3683.11,Low,Medium Term,Car Purchase
79e57563-657b-448e-a3f1-e11c5e3b66c8,Fernando das Neves,ana-laura30@example.org,+55 51 3999 3946,55,6104.34,3516.95,Medium,Long Term,Emergency Fund
d3dff76e-c49d-4b48-84f4-6bbc2b7aa3b4,Ana Júlia das Neves,bcamargo@example.com,+55 61 3525-4331,74,15648.35,9896.86,High,Medium Term,Entrepreneurship
e0420cc3-713a-47b2-8bb1-f372034b1ae4,Nicolas Rodrigues,melomaria-julia@example.org,0900-902-4430,35,15826.15,8463.99,High,Short Term,Home Purchase
172ebc5c-f766-488a-b74f-d209a729aca3,Luiz Henrique Fogaça,camposana-luiza@example.org,+55 21 4590 4549,39,19717.25,10235.13,High,Medium Term,Car Purchase
a06779ce-325d-44b7-b17c-4ac26ed35dc6,Cecília Brito,rezendemaria-eduarda@example.org,21 9499 9568,47,6600.93,3341.07,Medium,Short Term,Emergency Fund
e10e23ba-1486-4351-981a-988936d0ad0d,Danilo Sá,pcirino@example.net,(084) 7005 8049,18,17310.52,9809.52,High,Long Term,Education
4b62e859-68d3-4ad7-a3be-c5b6d22a656c,Yan Guerra,riosnathan@example.org,61 9120 6572,26,10527.34,7041.29,Medium,Medium Term,Car Purchase
5c616c33-6fe8-451b-b1ff-bf7b0de12291,Lorena Moura,jvargas@example.com,+55 (071) 0068-7037,54,6979.88,4776.14,Medium,Long Term,Retirement
115ea844-c045-4d1c-8887-80483a3b14c8,Leonardo Câmara,mnascimento@example.org,31 3521-6119,24,2032.69,1069.67,Low,Short Term,Education
71d3e81d-793b-4a8c-bc76-86a93b983434,Alícia Montenegro,gabrielly74@example.com,+55 11 9388 5469,18,15343.39,8874.43,High,Short Term,Emergency Fund
c1367b90-ba70-453f-a35a-b529488497c8,Luiz Otávio da Rosa,ryan94@example.org,+55 (084) 6793 2872,54,9575.52,5798.71,High,Long Term,Education
c0da0d84-84d8-43c3-8347-aab5c4e9348c,Dra. Ana Júlia Barros,murilo73@example.org,(041) 8494-7446,57,7929.12,4319.78,High,Long Term,Car Purchase
e6c5e8cd-596a-444f-a4c2-e60702623b9b,Matheus da Conceição,borgesjoana@example.net,+55 (011) 6279 7008,70,7997.76,5315.19,High,Long Term,Entrepreneurship
3ad66d74-cf47-4b47-85a1-722cf663f869,Theo Casa Grande,bryan62@example.net,+55 11 4309 6456,47,10152.39,6104.47,Medium,Long Term,Entrepreneurship
e9082300-12dc-4be6-b86a-62612ca1cdec,Dr. Murilo das Neves,antonella19@example.org,41 5792-9933,26,14641.64,8326.43,Medium,Short Term,Education
177a4fb2-c9ed-4138-aa82-698007880565,Josué Martins,daviaraujo@example.org,+55 31 0271-9518,22,3502.19,1013.6,Low,Medium Term,Entrepreneurship
96e8ff8c-f81c-4f62-8156-6bf1ae360356,Dra. Ana Beatriz Almeida,maria-luiza52@example.net,0800 706 4625,55,13357.09,8137.5,High,Short Term,Education
75988399-dd3a-4e27-8ec7-bfbd7e3ba5dd,Sarah Costa,qgarcia@example.org,+55 (011) 5478-1315,66,14609.82,7978.25,Medium,Short Term,Emergency Fund
98f849fb-463a-4918-ac40-09487991c922,Daniel Casa Grande,yasmin31@example.net,(021) 6146 5013,72,7473.48,5121.7,High,Long Term,Home Purchase
a95b8bd7-0992-4629-943a-9b75744776db,Leonardo Peixoto,aoliveira@example.com,+55 (051) 4246-2028,40,9484.3,6474.21,Medium,Long Term,Retirement
419abdb9-7e2b-4d53-8d7f-524e3dc50cf4,Joaquim Silveira,uabreu@example.org,(041) 0690 4668,43,2287.73,1719.35,Medium,Long Term,Home Purchase
cf44304e-b023-4304-956c-118ee0695189,Ísis Nogueira,jda-rosa@example.net,(061) 0756-5614,63,12746.24,6835.5,Medium,Short Term,Entrepreneurship
26234912-a861-4d0b-a0f7-63cb79ff3845,Sra. Maria Eduarda Viana,sandrade@example.org,+55 (041) 0843 1575,46,19676.81,13110.46,High,Medium Term,Car Purchase
0bcace44-f81a-4891-b19b-49b65721846e,Lucca Montenegro,diego40@example.com,(041) 5665 1097,76,6809.71,4633.56,High,Long Term,Entrepreneurship
8a48ff4a-ab7b-47a8-8101-faf51515418e,Catarina Cassiano,nataliaaraujo@example.com,84 8044 3495,28,14414.29,8895.38,Medium,Medium Term,Car Purchase
5f5c778b-6bf8-417b-8bca-1865b7788af3,Olívia Pinto,camila39@example.com,+55 21 7591 8225,23,4111.97,2134.69,Low,Short Term,Car Purchase
3db9d3cb-8c49-4358-a77e-a7d8a7e4f151,Luara Lima,gabriela64@example.com,61 1608 6243,47,12309.41,7968.99,High,Medium Term,Entrepreneurship
f1a1d6da-e7fa-4750-bdf7-43933f89b355,Theo Macedo,arthurpereira@example.com,0800-252-6795,54,15806.11,10683.89,High,Short Term,Entrepreneurship
fecd81cd-7f7f-44a4-b6af-cf5bd72c725d,Pedro Moreira,julia97@example.org,+55 (021) 1279 3495,53,2325.21,1464.05,Medium,Long Term,Home Purchase
1a3d20a7-5cf9-4441-bd0e-a6f0a36ec520,Vinicius Silveira,pcavalcante@example.org,41 6453 3963,64,6519.61,4099.9,Medium,Medium Term,Education
f056e39a-5ec3-4e04-8d7c-c95ccbe3e840,Enzo Gabriel Nunes,dantebarros@example.com,+55 (081) 2796 2483,46,17177.09,10712.11,High,Medium Term,Education
56f44711-927a-48db-a6c6-47d0b6268aac,Luara Machado,jesusmariah@example.org,(031) 6795-3995,26,8229.05,5333.25,High,Medium Term,Car Purchase
16694017-56c6-42a0-a6cf-91d48c83961d,Dra. Isabella Vasconcelos,josenovais@example.net,(011) 7943 0744,44,17874.3,10403.11,High,Medium Term,Home Purchase
173484c2-4428-4543-8046-f68efe4a0004,Bianca Fonseca,afogaca@example.org,+55 41 2652-3865,71,15616.12,9426.65,High,Short Term,Emergency Fund
9b5a02b0-7b63-47bc-b74b-74755f936a7c,Maria Flor Silveira,xcosta@example.net,51 2312 4262,40,8832.24,5902.23,High,Long Term,Emergency Fund
c32d405f-a74e-4ff3-b344-a0a434c55d29,João Miguel Casa Grande,silvalunna@example.org,+55 84 5415-5959,20,7255.95,4409.0,High,Medium Term,Home Purchase
59d9914d-254e-42d7-9a3b-7e245b06b783,Ana Vitória Aragão,luccaferreira@example.org,(041) 3260-9034,46,16006.19,8984.77,High,Medium Term,Car Purchase
ec47404f-32f3-4a5a-9431-db292fc56745,Dom Araújo,juliana04@example.org,71 1238-4691,31,8015.28,4583.64,High,Short Term,Car Purchase
e813b3a1-c2f2-4edb-9a16-6f069064b1ea,Benicio Porto,da-rosathiago@example.net,31 6377-2783,29,17098.68,10069.72,High,Short Term,Car Purchase
63b7eae2-31f2-4db4-a21b-62ab86a7e897,Rafaela da Mata,maria-ceciliacarvalho@example.net,(041) 6597 8249,46,16978.46,9725.17,High,Short Term,Entrepreneurship
3925370a-df00-488f-8b31-10f941fd9c5a,Jade Mendes,ana-juliacunha@example.net,51 2238 8625,21,11444.55,7082.17,High,Medium Term,Emergency Fund
6bcac569-a5de-4052-8416-2390897dc236,Ana Rocha,castromarcela@example.org,+55 (071) 5142-6605,66,7781.77,4531.45,Medium,Short Term,Retirement
cf2d923b-c43b-492c-a35e-5abfac978cde,João Guilherme Moreira,kalmeida@example.com,+55 (061) 7696-1028,47,3756.55,1398.43,Low,Long Term,Entrepreneurship
b18fe777-e72c-4c40-9d25-2c363a59467b,Dr. Murilo Mendes,maria-isis43@example.com,21 0017 1879,51,8828.81,4771.86,Medium,Long Term,Emergency Fund
1a1b66eb-6e3b-44d3-be5d-7e22543d232f,Rafael Jesus,milena28@example.org,+55 84 6952 1878,63,17951.21,9880.97,High,Medium Term,Emergency Fund
b79f5b44-965d-4ef0-a32e-e275d177a17a,Guilherme Araújo,da-conceicaoleonardo@example.com,+55 (021) 8039-7629,20,14119.55,7999.76,Medium,Long Term,Retirement
4af89052-f975-4016-b67f-b316a73e1e59,Cecilia Vieira,isilva@example.org,+55 (021) 7153 4373,21,11028.3,6039.55,Medium,Long Term,Home Purchase
bb17fbab-3259-4f06-acdc-b5063444dfe3,Maria Luísa Sales,camargoliam@example.org,+55 (061) 7434-8782,27,3283.87,2444.22,Low,Short Term,Entrepreneurship
48d530c1-b795-40f8-880d-76c6792335c9,Juliana Santos,enrico18@example.org,(041) 7518 5645,38,18445.77,10248.93,High,Medium Term,Entrepreneurship
6ba1d1a6-0b5a-419c-9c0e-503624e48009,Agatha Cirino,carolina59@example.net,81 9085 6789,22,12331.4,8223.86,High,Short Term,Emergency Fund
c35aac4c-d2c1-417d-a23c-ca368856e1a8,Joaquim Teixeira,aurora68@example.net,+55 71 0254 6053,33,4975.22,3552.55,Medium,Long Term,Home Purchase
f3c651d7-672c-4b8f-ba08-11e4c9f6f600,Sra. Maria Eduarda da Rocha,joao-gabriel84@example.com,(081) 2067 3432,75,18273.68,12148.11,High,Long Term,Retirement
9bc9a269-2c82-4bbd-bf41-711520beaf3f,Maria Eduarda Dias,hbrito@example.com,+55 21 2476 2686,29,3876.2,1866.23,Medium,Long Term,Home Purchase
839f8784-1a88-44c4-9806-4ad2f747f680,Stephany Mendes,alvesjulia@example.com,51 0165 6817,51,4998.36,1688.59,Medium,Medium Term,Retirement
7f2457e9-ff38-413a-b800-427ac44e4eff,Ana Cecília Lopes,nogueirabenicio@example.org,(041) 9947 7538,19,17287.51,9989.07,High,Medium Term,Home Purchase
2a88833e-37f1-4a0b-bfe1-c320c8f37e1d,Sr. Francisco Brito,nogueirarafaela@example.com,(021) 9026-4477,49,16221.29,10556.78,High,Short Term,Entrepreneurship
fd4a7b5a-6e56-4235-8481-66d7dd502c86,Caleb da Rosa,mouracarlos-eduardo@example.net,+55 (084) 8993-1832,44,19615.54,11710.33,High,Short Term,Retirement
06a851a4-a8ac-4e18-9c54-e700f3bad5c4,Maria Barbosa,nribeiro@example.com,+55 84 8138-9697,27,9510.77,5399.46,High,Medium Term,Retirement
08623110-3240-417a-bb07-66fba84d9fcf,Emilly Castro,eda-costa@example.com,+55 71 0337 7202,52,6549.49,4502.1,High,Medium Term,Car Purchase
83d2f6da-3127-4824-834e-de44c4634b98,Murilo Barbosa,cardosodom@example.net,41 8983 8754,74,11080.29,6375.0,Medium,Long Term,Education
e2ed0c64-e866-45a9-b894-5bfcda6093b4,Jade Nascimento,andradevalentina@example.com,11 6948-3978,27,17702.4,11881.74,High,Medium Term,Entrepreneurship
b80a220b-6917-40ea-bead-d2090ea949cf,Vitor Gabriel Aragão,diasalicia@example.com,21 7825-8083,57,16929.09,9417.8,High,Medium Term,Car Purchase
c6866d19-1c5e-425b-8f83-865b78694c75,Marcelo Câmara,pedro-henriqueabreu@example.net,51 8717 4144,18,9294.1,5044.14,High,Medium Term,Education
bb85b477-2e8d-47a0-8a56-b9e07d5fb2bf,Lorenzo Azevedo,cassianoigor@example.net,+55 (061) 2286 9583,47,18986.5,12049.43,High,Medium Term,Home Purchase
439dc56c-131e-4ed4-a95f-15701c4aa87c,Mariana Monteiro,pintobernardo@example.com,(071) 1201-7650,55,13641.51,9036.5,Medium,Medium Term,Home Purchase
407259b5-6331-4fdd-a9be-c89a45b1515f,Aurora Rocha,lda-rocha@example.org,+55 51 6300 9738,27,6329.06,4181.73,High,Short Term,Education
239f144f-6635-4930-b7af-e2bda53d9f79,Antônio Araújo,jvargas@example.net,+55 (031) 0188-9758,25,17620.81,11863.15,High,Short Term,Car Purchase
f63b49c7-d7df-43e6-8b73-249acc499dea,Mariana Sampaio,eloasa@example.org,81 0491 8741,54,18531.94,12551.75,High,Medium Term,Education
fd6552c1-ca13-42ed-9a0d-c7dbc992fa75,Sr. Théo Duarte,maria-isis33@example.com,+55 (071) 1734 1136,19,18495.2,12475.47,High,Long Term,Emergency Fund
f18770be-424e-480c-ba21-a153e59a6084,Maya Ribeiro,nunesleandro@example.com,51 7648 8317,64,17629.99,11236.72,High,Long Term,Retirement
b0e77f99-d22c-4e80-968d-04f82e7f96fe,Ana Laura Nascimento,da-motajose@example.net,0300 988 9884,74,8840.76,5324.07,High,Medium Term,Home Purchase
6ff6cea6-4d50-4c31-88f0-12d1f779680d,Nicolas Peixoto,vitor-hugomontenegro@example.net,+55 (031) 3700-4523,19,4114.72,2866.47,Low,Short Term,Education
ab6089a0-8260-4dee-89d3-138ada809331,Alice Novais,montenegrocaio@example.com,(071) 1176 1714,39,2691.94,1687.81,Low,Short Term,Education
eac8f508-5305-43cf-98f4-86270f4fa3e3,Liam Alves,smacedo@example.org,(084) 4943-0697,20,15519.11,8682.1,High,Long Term,Entrepreneurship
8803a318-f403-4f73-8dd1-34ec14391ffa,Ana Vitória Sousa,sfernandes@example.com,(051) 4942-1192,70,17163.96,9774.16,High,Long Term,Home Purchase
edb9a746-c7f9-45e9-85cc-eca4caab8336,Anthony Ramos,anthony-gabriel23@example.net,(031) 7254 5336,60,1971.81,1487.83,Medium,Long Term,Education
d641adac-2865-44ae-93fd-9e18488d7c93,Dra. Catarina Duarte,joao-vitor14@example.com,+55 11 3448 9824,23,16131.84,10069.16,High,Medium Term,Home Purchase
5f34f5b0-d049-4f85-9397-f27270771419,Natália Câmara,brayanfonseca@example.org,(031) 8878 8184,44,11222.64,7345.68,High,Long Term,Car Purchase
3dace992-83fb-4ca1-bee6-649e65cd4f72,Ravy Carvalho,dguerra@example.org,+55 (061) 9583-4888,54,13818.13,8216.97,High,Short Term,Education
344efcb0-6624-4f20-8fd7-66a6da02292b,Dr. Davi Lucca Machado,maria-isis59@example.com,(071) 7142-8036,34,7753.35,4320.23,High,Medium Term,Home Purchase
db41f967-2a5d-4df9-94b1-295242968cb1,Giovanna Pereira,cavalcantijose-miguel@example.org,+55 (081) 3815 9548,51,18568.35,12577.6,High,Short Term,Education
39670577-5e5d-433e-8ca9-92220bcea42b,Luiz Fernando Almeida,rochaalexia@example.org,+55 84 9813 0944,22,10914.44,6499.8,High,Short Term,Home Purchase
f30909d6-6147-4a0b-88f0-d20c4d1c8b06,Catarina Camargo,hdas-neves@example.org,+55 (071) 8913 7267,68,17626.53,9682.76,High,Short Term,Education
52cf17ed-21f0-41fd-aac4-39208b0b503a,Maysa Pinto,gpereira@example.net,+55 (031) 2239-7874,47,2827.82,1049.28,Low,Short Term,Car Purchase
e74aefd2-7383-446d-a0ce-65e5694fd6c7,Raquel das Neves,saracampos@example.org,(011) 9677 7956,24,11903.02,7098.2,High,Short Term,Retirement
dd04e10c-346f-412a-8def-cb779407620a,Breno Costela,daniel58@example.com,+55 31 5001-1631,63,8244.26,4734.43,Medium,Long Term,Emergency Fund
ba4e308c-0cdb-41ec-a8f3-adbcbb118559,Diego Monteiro,yagosilva@example.com,+55 31 3804 5942,22,12387.31,7005.12,High,Medium Term,Education
0d512ead-c85f-46bf-bf08-d50b6cb24d42,Ana Vitória da Cruz,maria-liz27@example.com,0900-510-8968,61,6265.69,3304.24,High,Short Term,Retirement
43905593-2744-40ae-9338-93f784f81c6f,Antony da Cruz,leandro49@example.org,+55 (021) 0898 7070,53,5302.89,3604.76,Medium,Long Term,Retirement
d6c3a72d-292e-4332-b0f9-1c177d5c528a,Emanuella da Rosa,theoalbuquerque@example.com,(071) 2887 5374,36,13061.61,6592.57,High,Short Term,Car Purchase
d17c5e86-d28b-4ac1-b243-18228d21446e,Srta. Elisa da Conceição,machadoravi@example.org,+55 (084) 5831-2810,34,8279.27,4371.18,Medium,Long Term,Education
312f2cb0-89db-4751-ac22-fa3fae9190a8,Luiz Felipe Gomes,macedoluiz-fernando@example.com,+55 11 8600 5674,35,2178.9,1708.88,Low,Long Term,Home Purchase
39ef17b7-66b1-4aed-8d70-0937e352f5d4,Dr. Pedro Lucas Alves,gmendes@example.com,+55 11 2990-4543,45,5021.16,3373.03,High,Medium Term,Emergency Fund
573c0238-1c90-423c-a569-6064fb18d3a5,Lorena Albuquerque,afreitas@example.org,(011) 0201-5324,36,13986.06,7697.6,Medium,Short Term,Car Purchase
596ec710-de8b-4448-b67c-0bd3a0ccf90f,Emanuelly Vasconcelos,mariana83@example.org,+55 51 5938 0029,62,7593.74,4839.74,Medium,Medium Term,Emergency Fund
bf556665-be5b-4183-a8d0-70608bac5b0b,Dra. Anna Liz Pires,ialves@example.org,+55 61 9736 8594,59,10488.43,5544.75,High,Medium Term,Education
a6e92b26-d2a1-4bc1-83b0-0200478f5cfd,Sr. Vicente Borges,bruna18@example.org,+55 (011) 4908-3449,18,8193.23,4401.95,Medium,Long Term,Entrepreneurship
c575ea0a-5c6b-4a87-97be-599ed16a1728,Maria Fernanda Barbosa,jesusjoao-miguel@example.com,84 7450 1119,59,17943.67,10483.73,High,Short Term,Retirement
1a95d882-be05-41a2-81d9-fdf473ae4523,Bernardo Souza,lorenzoalmeida@example.org,+55 84 6378-8279,28,18824.22,10687.69,High,Medium Term,Emergency Fund
00040204-438a-4143-b219-dfa2f69223f9,Apollo da Mata,sofia38@example.com,11 8117-5175,47,12621.73,7826.62,Medium,Long Term,Entrepreneurship
2dfa680d-0fa0-4d08-85b2-70498cce1d00,Elisa Brito,xaragao@example.org,+55 (041) 1629-5465,56,19948.55,12920.6,High,Medium Term,Home Purchase
a0e48a14-51a0-45bc-80dd-6f79047f2c23,Larissa Novais,camaramirella@example.com,81 1462 0209,39,6134.39,3539.67,Medium,Medium Term,Car Purchase
0d06ff43-58e9-42dc-8295-f178dd7c992c,Nicole Teixeira,gael65@example.com,+55 31 7140-8421,32,2646.61,1372.47,Medium,Short Term,Emergency Fund
773e6708-0d21-4040-ad4b-e0874bcdf27d,Felipe da Costa,scunha@example.net,+55 11 6281 5105,77,3562.25,1399.22,Low,Medium Term,Entrepreneurship
03a20d6d-1b58-4ecb-beda-20e4906fc8ad,Sra. Maria Sophia Sales,dmelo@example.com,+55 (031) 4952-2375,37,3564.98,2449.93,Medium,Medium Term,Car Purchase
edc96ce0-a57c-4860-a25e-9cfb1db56975,Alana Pimenta,anna-liz07@example.net,+55 (084) 9519 0670,49,2387.67,1530.3,Low,Long Term,Retirement
d2f5e973-e6dc-4c32-bc21-8e49ca15f3ad,Diogo Pimenta,luiz-gustavo73@example.net,+55 (084) 3328 7973,78,3742.33,1913.93,Low,Long Term,Entrepreneurship
06bbc0e6-6746-4555-98a4-42d1d432c2f8,Yago Cavalcante,cgoncalves@example.com,+55 41 9032-4055,30,12992.13,7523.14,High,Medium Term,Retirement
2929a18a-88c3-47f9-bf5d-16850225ff66,Liz Rocha,fonsecafernanda@example.com,(081) 7465 7747,62,13138.6,8242.86,High,Long Term,Car Purchase
ca9cc82e-34b8-4534-9864-a3fe487a3f8e,Luna Moraes,fcirino@example.org,+55 21 7426 9684,26,2177.46,1283.18,Medium,Long Term,Retirement
1b97c7b0-64c3-40b3-96a4-3ed07dada63e,Ana Luiza Jesus,renancamargo@example.com,+55 (021) 7878-5376,79,9150.85,5183.46,High,Long Term,Retirement
57d13304-83df-4983-8b15-8a4cedff05a7,Dr. Diego Cardoso,benjamin64@example.com,+55 71 1762 2471,40,14307.8,9610.88,Medium,Medium Term,Emergency Fund
a1ae82d9-d19a-4e2b-9761-4754d63023fd,Stephany Cavalcanti,beatrizrezende@example.com,0900-626-6608,68,16255.5,8400.19,High,Medium Term,Retirement
e4727ddd-1b95-46f6-8e9c-23a763590a10,Jade Costa,pereiradaniel@example.net,+55 61 3870 5413,27,17778.14,9214.04,High,Short Term,Home Purchase
fa5c4864-b62c-4552-aa02-37c20b4a88b1,Gustavo Henrique Brito,marianerios@example.com,61 0020 1748,75,6583.24,3824.29,Medium,Long Term,Entrepreneurship
b49daef6-e19e-4d6f-8108-58e18e85b902,Fernando Machado,fogacaanthony@example.com,31 2458 0543,37,18932.24,12881.84,High,Long Term,Home Purchase
2a0bd1fd-018f-4467-866e-eb92ccad3d92,Luísa Castro,pastorheloisa@example.com,+55 61 6499-8073,27,8080.97,5224.74,High,Medium Term,Car Purchase
8fe93223-710c-4854-aa9d-6d70bb5dd829,João Guilherme da Rosa,mcasa-grande@example.org,(031) 3388 9810,38,16423.5,10334.17,High,Short Term,Car Purchase
ff17f04c-07da-4543-99a2-980ec56dc02a,Isis Pacheco,agathapires@example.net,(051) 6500-9420,52,16913.59,11446.68,High,Long Term,Emergency Fund
0129a14a-56f4-43ca-81cc-2a65160667db,Gael Henrique Novaes,cunhamatheus@example.com,0800 442 4554,64,3249.39,2413.08,Medium,Medium Term,Entrepreneurship
817129c7-2bf3-4165-a2ca-733b81f16239,Sr. Kaique Aragão,enzo88@example.net,+55 21 9639-2319,29,18476.56,10900.15,High,Long Term,Emergency Fund
c24dddd2-965d-4f1f-ad7f-4676ef52f0d2,Ayla Pimenta,dom52@example.com,(011) 5736 1100,62,11879.37,8308.73,High,Medium Term,Entrepreneurship
11d2b828-0d37-4a61-b0c6-bd0bbf0da192,Elisa Cassiano,julia08@example.org,(071) 3385-7877,43,17818.05,9383.39,High,Long Term,Emergency Fund
e70f380c-cd56-4406-9239-5e39c58005c4,Theo Correia,gda-conceicao@example.net,+55 11 1466 8212,51,14900.2,9953.27,High,Short Term,Car Purchase
f2877a64-74fd-48e1-9faf-60d546fa78fb,Theodoro Alves,hellenadias@example.net,+55 (071) 8548 3798,56,4613.42,3124.4,Medium,Long Term,Home Purchase
d0c07bf0-c8b1-4ef5-89f5-dc1348a92a04,Caroline da Cruz,fernandesmaria-liz@example.net,+55 (061) 4733-8032,74,3058.65,2138.6,Low,Medium Term,Home Purchase
a43d5962-19af-413c-92d2-49a863c0f2c0,Otávio Porto,lunavieira@example.net,81 0788 8859,57,19032.3,12662.65,High,Medium Term,Home Purchase
c778c177-2528-4795-a81d-733abf2042c0,Giovanna da Costa,anadias@example.com,61 5387-4292,29,19524.37,10772.81,High,Long Term,Emergency Fund
45b26068-1e08-44b4-8858-5dad2f19dc9d,Dr. Thales Abreu,daviabreu@example.org,+55 21 7933 8952,52,13225.13,6968.07,Medium,Short Term,Education
120e536f-f071-41a2-88a0-de80836fbe3d,Srta. Ana Andrade,pimentaayla@example.org,(051) 8992-5089,27,7491.92,4172.05,High,Long Term,Education
4acfb39f-96eb-4efb-81ed-1c0ef16aa34b,Hellena Pastor,stella58@example.org,21 8240 9409,57,1984.45,1198.0,Medium,Short Term,Retirement
14177055-5bac-45c1-be7a-cd98aa1e16a9,Mirella Porto,kaiqueazevedo@example.com,21 3256 7097,62,12373.67,7573.96,High,Long Term,Education
4d67b346-2c38-461c-9883-1b69eb84f569,Asafe da Costa,yuribarbosa@example.com,41 1728 0723,20,5174.2,3267.89,High,Short Term,Education
08cf0d1e-4a68-4344-a789-7d954171878c,Srta. Ana Vitória Fogaça,casa-grandejoao-pedro@example.org,+55 (071) 2719-8493,44,19305.75,13499.69,High,Medium Term,Emergency Fund
c19bffa3-1368-42c5-8664-28b6da1f7096,João Cardoso,benjamimmartins@example.net,+55 41 2710 9726,48,9439.74,5943.05,High,Long Term,Home Purchase
6ffc57d8-3c2c-49a4-97db-a328a2507430,Nathan Machado,knovais@example.com,+55 (084) 8417 5515,67,2497.61,1069.38,Medium,Medium Term,Retirement
d94fac94-1c28-4560-86fc-b026ecaa6802,Maria Helena da Costa,carvalhobruno@example.org,+55 61 8900-4174,64,14477.86,7284.89,Medium,Long Term,Emergency Fund
38faf818-7f55-4e37-b60d-fa2314bce1e7,Léo Peixoto,iporto@example.com,0800-715-5722,44,19180.91,11591.27,High,Long Term,Home Purchase
d9316224-bebc-4f1d-bb04-8e50f81c0ad0,Srta. Ana Cecília Brito,vitoriavieira@example.org,+55 (061) 2255-0316,56,10581.1,5370.36,High,Long Term,Car Purchase
46dae9c0-82d6-4e30-a6c9-2f38d9ad3f52,Bruno da Costa,qandrade@example.net,31 1073 8714,66,5290.07,3052.87,High,Short Term,Entrepreneurship
4beeb477-248a-4fa9-84bd-d726db54726a,Anthony da Cruz,dantesiqueira@example.net,41 7804-9646,60,9323.09,6088.04,High,Long Term,Car Purchase
3e150e58-cdc0-4ace-aaec-9de3a9acab6b,João Vitor Silveira,gustavocastro@example.org,+55 71 6883 0530,70,7479.11,4583.51,Medium,Long Term,Entrepreneurship
e5b53c34-2958-4da5-ac74-7deee6c3b7ea,Lorena da Mata,diasbruna@example.net,+55 (031) 2925 2318,77,19813.65,10872.71,High,Short Term,Car Purchase
2fa97018-2084-4e1d-8bd2-fb216a699a71,Apollo Lima,beniciomoura@example.com,+55 81 1406-0256,79,19854.72,11242.5,High,Long Term,Car Purchase
f5ff1a4f-ea4c-47b0-b1d2-207ef66e1f83,Sarah Costa,ylima@example.net,+55 84 2115 7566,44,2151.0,1680.52,Medium,Medium Term,Education
940cca13-4822-4836-83b4-78467a7f6346,Dr. Davi Miguel Sá,hmachado@example.org,(011) 6933 9784,69,4838.86,1761.23,Medium,Short Term,Emergency Fund
b4d6d8ca-d57b-4fe5-a5ad-701cac9cac0a,Maitê Pinto,gustavocardoso@example.org,(051) 6739 9372,27,2917.9,2046.7,Low,Medium Term,Emergency Fund
528e5f42-cd9b-425c-a825-d3c70a387a16,José Miguel Casa Grande,ian51@example.org,11 8578-7876,23,18721.43,11068.75,High,Medium Term,Retirement
8cdcc18a-8f03-4ec6-be09-8ed3bd3387ba,Caleb Aparecida,otavioabreu@example.net,(071) 4863-4206,29,11400.05,6364.96,Medium,Medium Term,Retirement
c321e764-6814-4520-89eb-aeef7a979a9a,Giovanna da Cunha,correiastella@example.org,(041) 6278 8598,49,4239.15,1461.38,Medium,Long Term,Home Purchase
d69336b1-5d56-4c33-89c9-3f92e2a6842e,Emanuel Silva,pedro-lucas28@example.net,71 5938 9418,40,4182.33,3255.16,Low,Medium Term,Entrepreneurship
a47ab2e0-2414-4cb8-8441-8f24bd6058f8,Luiz Gustavo Pimenta,yanribeiro@example.net,(081) 8559-0425,36,4955.89,3615.49,Low,Long Term,Education
1c510141-6731-4f7a-8dec-1ee061c90a13,Sara Barros,henry-gabriel57@example.org,+55 41 5189-6559,39,5224.79,3004.49,Medium,Short Term,Entrepreneurship
60cb9219-bedc-4022-b565-02ce9620e862,Nicolas Leão,wviana@example.com,+55 (011) 8295 0750,58,5645.15,2973.79,High,Medium Term,Emergency Fund
5abc7f35-81f8-4413-80b1-d6ee015d8520,Kevin Peixoto,lmelo@example.org,+55 71 2312-2266,36,3767.23,1619.72,Medium,Long Term,Car Purchase
