id,name,email,telefone,age,monthly_income,monthly_expense,risk_taken,investment_duration,financial_goal
3145279d-0a03-4e9d-9ecc-8b4e88d05194,Jennifer Cooper,gallowaybrian@example.com,001-423-509-0237x94163,80,13453.54,8080.35,Medium,Short Term,Car Purchase
223a4372-5162-4bb0-90f1-14cabcc5660c,Peter Copeland,davidwatson@example.com,(384)681-1685x631,74,14937.59,9200.98,High,Long Term,Home Purchase
b1cdb359-5bf2-484e-85f2-eb3fcc35072a,Nicole Mays,bryanttimothy@example.net,396-259-3604,62,16224.37,11217.71,High,Medium Term,Entrepreneurship
ce381ebe-dc2c-4396-abc7-1940678e05c4,James Jordan,hinesandrea@example.com,5212745140,65,19418.85,12842.59,High,Long Term,Retirement
f474dfc2-bc3c-4fd0-8ecc-2b918710f9d9,Elizabeth Smith,michelle81@example.org,6212181636,33,15391.27,10355.46,High,Long Term,Entrepreneurship
2b10a097-ea85-4ca6-8bc1-593998dc9de0,Brandy Humphrey,cwright@example.net,483-594-8078x46999,60,15976.83,10766.33,High,Short Term,Home Purchase
a29c0b29-d60b-4ddb-a791-b804b8d10dc0,Samantha Smith,charris@example.com,8916717017,73,17565.78,9718.62,High,Medium Term,Home Purchase
7025c4b9-8e19-4d77-b830-5d90f9464a78,Kyle Salazar,kimnatalie@example.com,(894)339-5694x9125,41,17714.13,11533.57,High,Short Term,Emergency Fund
25cd5494-14b9-477f-8990-2e3d5cea8813,Ethan Figueroa,michael97@example.com,+1-861-573-1287x0841,37,4904.53,3164.88,Low,Medium Term,Emergency Fund
d34177e5-2968-46cb-8dfb-5aa86106e270,Ryan Lee,woodjoshua@example.net,3383925876,33,4728.34,1141.88,Medium,Long Term,Retirement
4ea86f83-1577-4abf-9523-d7f84c9778cc,Tracy Hess,yrodriguez@example.org,364-382-1096x49920,55,7309.53,4194.54,Medium,Medium Term,Car Purchase
ac096ada-f011-4090-92eb-c4e93d5e0b32,Jeremiah Johnson,longabigail@example.org,001-944-543-4665,46,12913.33,7632.06,Medium,Long Term,Emergency Fund
c3f6de05-ea45-4784-a1f7-231bf9e7084f,Karen Reeves,ibarrakevin@example.com,963.312.5317x5401,23,4114.58,1800.58,Low,Short Term,Entrepreneurship
c5c1712d-efe3-4ce8-b808-576990917135,Dr. Lisa Lee,catherine26@example.com,559-605-7956,73,10139.76,5641.25,High,Long Term,Home Purchase
8ddc7e92-6f57-4777-a6d6-1ac381656516,Kimberly Richardson,brownmatthew@example.org,613-540-0120x163,33,6513.01,3577.2,High,Long Term,Car Purchase
e95a1258-7176-4772-88a6-3e656111fb1c,Heather Stanton,holsen@example.org,+1-229-436-7599x2393,26,4275.58,1440.44,Medium,Medium Term,Car Purchase
260a8f41-02dd-4c07-bc01-7f8ec92067e9,Michaela Castillo,jacobcummings@example.net,+1-550-350-5240,72,12388.9,7054.5,High,Short Term,Retirement
b54e96ac-4190-4048-81ff-94cc2f3528a1,Billy Tran,bakeraaron@example.org,001-388-671-9072x5256,58,16302.32,11219.6,High,Long Term,Retirement
21fafb8e-4268-44f3-9873-582cb7f08088,Brad Hernandez MD,carolyn36@example.net,(970)716-2412x14201,22,4698.43,3014.33,Low,Medium Term,Education
75e2a339-7ec9-498d-93b5-bf916027fa85,Deanna Cross,laurenwilliams@example.org,537.921.8146,25,18504.45,11728.02,High,Medium Term,Home Purchase
8c3574c4-1b75-40bc-b034-a285ec09563d,Brianna Hale,carladunn@example.org,410.878.3370x12153,53,18780.7,11498.32,High,Medium Term,Retirement
93cb153a-cf4e-4af4-bb58-4a7c5e5c6154,Larry Garcia,jfischer@example.com,001-867-410-6049x5276,32,11305.2,7057.86,Medium,Short Term,Retirement
82fa216d-50a0-4969-9ac5-691a2c176199,Kristen Anderson,pmorgan@example.net,914-516-5708x97073,43,8266.19,5434.17,High,Short Term,Retirement
ce0bb8d9-821d-4995-a9fa-75ee3d92ea81,Chelsea Edwards PhD,marcusweaver@example.org,001-525-327-8821x643,78,1516.11,1208.98,Medium,Medium Term,Home Purchase
1cae4a65-561f-47b1-b633-c087834db035,James Simpson,matthewrichardson@example.org,4822369857,80,19794.48,12793.77,High,Short Term,Home Purchase
1c367ab0-27e4-43b9-ac2d-344417220594,Tonya Lee,floydtracey@example.org,803-547-9855x228,27,6550.19,4122.98,High,Short Term,Retirement
a7b2a6af-f1d9-455c-a7d5-8f0343c298fe,Amber Robertson,hcarter@example.net,622.362.4309x4861,37,7659.94,4802.21,High,Medium Term,Education
e75c53cd-263a-450b-880a-a36bc9c97fa3,Shawn Huff,cindy75@example.net,(352)311-6675,24,11575.61,7793.01,Medium,Long Term,Emergency Fund
88a13c57-1a23-4985-8b65-92315d63d9e6,Kelly Gonzales,teresa58@example.net,672.371.2044,24,16555.77,8672.84,High,Long Term,Car Purchase
515d7317-bc96-417b-805c-277f9967dd23,Travis Rivas,michael19@example.com,722.312.0358,35,12848.02,8762.17,High,Long Term,Entrepreneurship
3e57a69e-5def-4fae-a47b-2fc090dfab8d,Carly Payne,tracyroberts@example.net,+1-314-387-9710,66,14187.49,7153.64,High,Medium Term,Home Purchase
abb5e10a-3ed6-49c8-8bcb-140f23461c3f,Crystal Christensen,codythomas@example.net,(618)388-1396,78,11923.58,7073.53,Medium,Short Term,Education
642c4bb6-e1a5-400b-8f8f-5026dbba5c9f,Allison Morales,mariahubbard@example.net,4103453948,53,13123.96,8229.08,High,Long Term,Entrepreneurship
c73f60f2-8db8-42f5-9e15-340226ce1c45,Kristen Noble,ttodd@example.org,6536245901,73,19991.06,10957.32,High,Long Term,Retirement
45961c5c-79d6-4e9f-b73e-82e2c2e9074d,Lisa Hull,erin68@example.com,001-511-766-1536,29,9164.12,5607.8,High,Short Term,Car Purchase
1c402bea-30a3-4e74-bbfa-9f1a8fee3bac,Emily Miller,michaelspears@example.org,001-681-662-6009x104,56,17213.72,10078.36,High,Short Term,Retirement
5341ba34-c7b8-4bf0-8565-a8b4dc74ac83,Kelly Anderson,sherimann@example.net,+1-657-683-3912x31254,66,17099.03,10144.37,High,Short Term,Education
5ca8ae4f-db37-493c-97db-41adf6ffbcaa,Lawrence Johnson,angel57@example.org,2218744363,26,3721.9,2014.86,Medium,Long Term,Entrepreneurship
b09b7d35-a856-4ebd-875e-a6502fb8173d,Jonathan Blair,sandovaljanet@example.com,(897)581-9819,65,6456.26,4389.4,High,Short Term,Retirement
232d8ce1-ee13-4c18-9115-b0e53ec6b5d3,Ryan Mayer,erik30@example.net,(638)612-3909,70,11104.45,6379.0,High,Medium Term,Home Purchase
c128ff77-4c03-4784-b0d7-0fd6c1219e11,Lauren Kennedy,tnunez@example.net,891-949-3342x9549,62,11465.59,6922.66,High,Medium Term,Emergency Fund
cd281635-6415-4717-957e-cd2e3702006a,Mr. Paul Adkins,masondouglas@example.org,(398)945-2983x5884,33,12275.16,7767.08,Medium,Medium Term,Car Purchase
5d0defe5-2ab4-4864-b714-3d6a49d8c1c3,Gregory Young,laurawilliams@example.net,001-479-418-6541,25,7596.56,4992.91,High,Long Term,Education
251340ec-0f2a-42d0-996b-0fe39f95f132,Emma Ortiz,mary94@example.com,(980)861-6548x6319,48,15946.66,9335.74,High,Short Term,Education
df094d68-025e-49ef-abce-907d3fdb5aa5,Loretta Smith,ymcdaniel@example.org,254.443.4663x211,49,10926.09,6115.65,Medium,Medium Term,Education
18edbcca-f74c-4f0c-b025-173d61e88105,Jay Smith,tammyvalencia@example.org,394.488.2683x8914,42,4212.71,2485.95,Low,Medium Term,Entrepreneurship
2a11afa8-e183-45fb-8bd1-fd19ae15ed2a,Tammy Johnson,ymccall@example.net,(472)292-4818,80,17887.0,10165.28,High,Long Term,Entrepreneurship
b30fe63c-8a37-4ac9-b846-89393ef585c8,David Daniels,qacevedo@example.net,001-842-928-6475,61,13056.45,7058.66,Medium,Medium Term,Entrepreneurship
9812f074-5752-4026-97ac-ad079f482ea6,Ricardo Reynolds,christopherjohnson@example.net,250-552-6146,23,3897.94,1214.83,Low,Short Term,Retirement
34005ce1-7db5-4221-b424-de4f123f2f0c,Brianna Murphy,ericsmith@example.org,496-931-9602x78387,34,15261.64,8630.79,High,Short Term,Education
a9f3dabf-b28d-4bff-92c0-c240c56fc701,Phyllis Foster,hessedward@example.org,3222075554,58,3971.43,1325.51,Medium,Short Term,Entrepreneurship
64a6f4dc-4ce1-49f6-97e4-f821796ffa22,Amber Villegas,mwilson@example.com,950-726-1641x95336,34,1796.97,1398.05,Medium,Long Term,Entrepreneurship
cb1b6744-073b-4013-90b1-10e7726e3ccc,Erin Martin,cspence@example.com,(892)534-8341,64,12935.38,8193.41,High,Medium Term,Car Purchase
a0215790-9ee6-44df-b77d-c7996644b83b,Christina Cline,webbray@example.com,6147307532,45,9607.14,5959.27,Medium,Short Term,Home Purchase
8466a53a-111a-4bf4-8c4a-8113d7259457,Monica White,daniel34@example.net,7853590992,48,4928.48,1793.15,Medium,Long Term,Education
d6433de8-4e5a-4f73-af54-d45018ec2a90,David Norris,samanthataylor@example.net,001-579-953-9882x506,44,5707.54,3616.27,High,Short Term,Home Purchase
1872505a-a993-4ec1-b255-788bf9d09c94,Robert Webb,mcphersonkelly@example.net,585.255.6733x4705,46,19831.97,10271.44,High,Medium Term,Car Purchase
37f85463-dcfd-4c8c-b29b-fbadf63f6726,John Smith,rickeygarcia@example.net,265.220.9116,71,17537.52,8985.79,High,Medium Term,Education
333c21e3-ec19-4a31-bbe3-36e53e4a4bb6,Sheri Herrera,brownlisa@example.net,001-786-394-4160x397,69,14480.24,10057.76,High,Long Term,Home Purchase
412f15ed-5231-4bf3-b215-4795e58323d2,Michael Mccoy,matthewcampbell@example.net,(260)393-4137,58,12374.31,7074.56,High,Long Term,Retirement
320e8f06-4b19-4e1a-b016-8a3968262dd9,Nicole Travis,jjones@example.org,982-420-6549x475,76,7185.52,4450.92,High,Long Term,Emergency Fund
1ccfb37e-6d52-4ce1-92ff-2c230dd20056,Kimberly Weber,vcarr@example.net,244.229.2822x9820,35,19577.72,10843.4,High,Long Term,Retirement
66350176-9bc1-40a7-9018-d34b45636da8,Michael Aguilar,olivia85@example.net,(262)205-1386x02714,20,18410.75,10766.18,High,Short Term,Home Purchase
1ef18d10-a330-4234-88d5-0006b1e6dd13,Laura Washington,jennifermills@example.org,2194592314,55,9613.79,5031.19,High,Long Term,Entrepreneurship
eb4b13c8-0c6a-482a-a575-8c007b27b879,Alexander Garcia,richardbaker@example.org,+1-941-789-3293x5544,46,4436.31,1588.31,Medium,Medium Term,Home Purchase
6c8cf658-8c66-4816-8ba4-1f22c2ae7361,Melissa Buck,theodore26@example.net,247.718.8714x9507,52,12720.89,8539.72,Medium,Medium Term,Entrepreneurship
c414ac67-c939-4be4-b6d9-28acfa656494,Cory Sanchez,briancox@example.org,(487)819-6958x93880,72,4236.34,2772.78,Medium,Short Term,Home Purchase
856fa89a-bce3-496b-af49-178c234f29d7,Stephen Brooks,margaretmartinez@example.org,+1-957-501-9852x4000,47,18968.52,10941.0,High,Long Term,Home Purchase
2d8465ae-edd6-4c51-8f3d-6a25a53eecfe,Roger Khan,perezchristopher@example.org,985.957.9659,48,6930.45,4093.26,High,Short Term,Entrepreneurship
dbe4c964-5a10-412d-8374-ed0da00ba50e,Tracy Powell,stoneeugene@example.net,325.872.4287x145,61,11153.52,7695.27,Medium,Short Term,Retirement
72742c10-8784-46e7-a765-385d169cc55f,Sydney Smith,christina61@example.com,431-224-8065x54681,56,16575.23,9512.92,High,Short Term,Retirement
50dff4c3-4771-48b1-9179-b0b77650d395,Monique Pierce,ryancochran@example.com,784-274-8637x79454,53,10058.19,5216.31,Medium,Short Term,Retirement
85a615f1-ad55-41c6-8aa8-1691c1a8fec5,Frank Garcia,roger84@example.net,5052255976,78,3044.35,2164.38,Low,Long Term,Home Purchase
1463982b-ecc3-468c-b2a0-cb2d02346557,Kevin Mcdowell,bchan@example.org,945.670.9393x256,67,5845.85,3696.08,Medium,Medium Term,Entrepreneurship
8d4764a4-5dab-4f71-a574-dd25aeb3c665,Pamela Day,masonrobert@example.com,(632)967-6167x267,57,13080.6,7109.56,High,Long Term,Entrepreneurship
412bcc4f-4c25-4cce-b892-0bd3bb42e594,Nancy Johnson,lpowell@example.org,4076524171,44,2285.85,1250.36,Low,Short Term,Education
b82c0e55-0c0d-4750-891b-6042e53049d3,Kyle Solis,dawn43@example.org,+1-513-326-1726x14183,72,15235.97,8981.79,High,Short Term,Home Purchase
e0e8546c-06a0-468d-8242-3c67a9cb38a6,Christina Gallagher,justinschmidt@example.org,709-993-0311x1474,54,8700.1,4943.42,High,Short Term,Emergency Fund
9626a497-de57-4bf3-893c-74d14a898a3e,Kyle Gibson,hallcaleb@example.net,001-633-381-8038x187,19,14938.22,9387.88,Medium,Long Term,Home Purchase
660251db-6320-4ee7-ad96-eac8c6b77826,Carlos Ruiz,scott36@example.com,3769381483,73,16269.14,8236.13,High,Long Term,Retirement
695f4c37-9c44-4f69-9fcb-be03289d0b75,Michael Evans,gdixon@example.org,693-769-1905x984,24,3880.72,1159.76,Medium,Short Term,Entrepreneurship
0dff0865-d5f7-436f-ba74-ccc70b78c4db,Kayla Drake,sara46@example.org,(290)506-1302,31,14183.6,8611.97,Medium,Medium Term,Emergency Fund
f3dc9375-b349-48de-8fb9-c526bf1e8c4a,Beth Contreras,brendachang@example.net,939-326-4508,20,11084.38,5763.79,High,Short Term,Education
748cf763-e349-438a-9603-ac6979cf61df,Luke Heath,kmiller@example.com,+1-539-265-6277x75905,35,6375.72,3551.43,Medium,Long Term,Entrepreneurship
940dcc9d-4d2e-4a38-890f-025e2c9632dd,Michael Olson,michaelmiller@example.com,001-694-476-0872x377,45,3304.79,2039.4,Medium,Medium Term,Entrepreneurship
c782b332-32a9-4a3a-9a2a-289a63918187,Jamie Bradshaw,jamiejohnson@example.org,001-328-873-2941x12555,36,3684.72,2679.25,Low,Long Term,Home Purchase
856009dd-06c3-4281-a163-11f149388f3a,Donna Jackson MD,lshaw@example.org,+1-423-986-4316x02278,24,8459.35,5239.77,High,Long Term,Education
44f7cdb1-7825-4b95-bcb1-237faab0be65,Raymond Hernandez,karenkennedy@example.org,001-729-775-7879x02272,31,12554.92,8094.0,High,Medium Term,Education
4f1ee708-a70a-4eb9-b7b4-ff469f9f6da1,Andrea Rhodes,emily44@example.net,(635)666-8292,59,2825.74,1806.94,Low,Medium Term,Emergency Fund
916324cf-53e9-49df-a602-6eb08e71a71f,Hannah Anderson,robertwalker@example.org,5775368555,39,1690.88,1163.91,Medium,Long Term,Retirement
8cf0bdb0-72a0-439e-85f7-8a40416330e9,Alan Sherman,michaeltaylor@example.net,001-606-702-1960,25,15397.54,8334.82,High,Medium Term,Entrepreneurship
48511438-92a1-4357-81ec-147ff9e36a01,Sarah Rodriguez,morganrussell@example.org,001-444-867-4142x04811,49,17754.26,10640.99,High,Long Term,Entrepreneurship
d22b4290-f8d6-4ab2-8aaf-dfcb24bc3633,Charles Brewer,whitelisa@example.com,7597196883,62,17184.08,11941.14,High,Medium Term,Entrepreneurship
556f13b0-624f-4949-97c1-1896c4aa66dc,Angela Jones,lloydstephanie@example.net,612.584.6724,30,16347.02,10241.71,High,Medium Term,Retirement
7ffca8b7-f11a-4955-980c-d7303529519e,James Johnson,christinacollins@example.org,7333009933,79,18108.13,10447.09,High,Short Term,Emergency Fund
ba6396e5-09aa-4ba5-be80-792db0e8b97e,John Alexander,donaldhudson@example.net,(323)563-3035x557,26,10198.04,5475.39,Medium,Medium Term,Emergency Fund
b82d1c2b-7e51-4bb2-9208-983ee1872883,Gregory Lopez,lopezcindy@example.org,3562050521,68,2362.54,1709.1,Low,Short Term,Retirement
ede5ffe0-6c03-4f50-bc1f-bcc6103eb246,Susan Scott,emilyramirez@example.org,+1-829-433-8470x418,78,15744.9,10563.48,High,Short Term,Entrepreneurship
7f421f2d-d72e-4c38-b988-cbbd00a94da3,Sara Hurst,jeremy43@example.com,001-421-876-8533,43,10235.38,6443.35,Medium,Long Term,Car Purchase
9524b442-6f7b-4a13-a5a3-f9a1a2ac2967,Natalie Sanchez,bcoleman@example.com,+1-458-733-4929,54,15394.48,9086.69,High,Medium Term,Car Purchase
10ef1e66-b65c-4212-b105-7f2e598179d3,Erik Patterson,wendyallen@example.com,001-725-346-4240x85333,55,5065.77,2868.4,Medium,Medium Term,Retirement
95218a1a-b2c4-40db-a813-c78528ccb791,Megan Owen,jonnewton@example.net,353-571-1485,70,3332.64,2261.61,Medium,Short Term,Retirement
a5409952-6b09-48c3-bccf-82f79bb0728d,Michael Thomas,josephvaldez@example.org,3164219962,21,18268.7,11665.52,High,Short Term,Home Purchase
b5020d34-eeea-445b-8ff7-a65678203db7,Louis Rodriguez,smithjennifer@example.com,001-826-874-2679x5788,19,3047.84,1316.09,Medium,Medium Term,Car Purchase
9e8a9650-ccee-44cf-a9a5-10145e557276,Jason Garcia,nicholas30@example.net,001-261-624-0755,66,13942.12,9692.69,High,Medium Term,Home Purchase
0da9724d-0c62-4247-9794-ac0c28c5e4c2,Drew Rivera,christopher00@example.com,909.869.1572,54,11645.36,6314.77,High,Short Term,Home Purchase
fbcd2cde-e942-45bc-82e5-26f509e9ea71,Sharon English,edwardsallison@example.com,715.357.0560x49962,41,2534.61,1502.76,Low,Medium Term,Education
1518e424-ea86-4f01-bd80-ba1b3545b2e8,Phillip Ross,ryansmith@example.org,001-305-676-3281,77,14061.33,9129.58,Medium,Medium Term,Car Purchase
1f6a6d4f-eb74-4ea4-b80d-1e420ee117c5,Jonathon Ward,qroberts@example.net,632-950-6002x74022,34,1943.43,1143.77,Low,Medium Term,Retirement
449de2fd-a1cc-4dcd-ac0e-df9e30768f06,Randy Salazar,kevin80@example.net,(930)831-9459,31,10699.47,6217.25,Medium,Short Term,Car Purchase
6dcd1afa-7bcd-49f1-ab8a-ee60205c3ae5,Kathy Ward,uwu@example.org,+1-674-260-0578,19,18662.83,11155.74,High,Short Term,Home Purchase
0b1d35c8-a682-45d5-9fc2-3d94b63679fd,Dawn Murray,frostadam@example.org,6582711389,34,19066.59,12983.85,High,Medium Term,Emergency Fund
f45f2462-fa13-4a28-8c38-f82a65a818be,John Edwards,flynnsarah@example.org,4087811865,39,17123.71,11344.57,High,Medium Term,Home Purchase
c451b3bc-bb0a-4d18-aa4c-b1ea68f7847f,Paul Sanders,rebecca90@example.com,597-937-9502x7161,21,9870.4,5062.49,Medium,Long Term,Home Purchase
cad8cfe6-2470-43d4-91cb-6f054a200cd2,Arthur Peterson,tracywright@example.com,972-381-9920,55,10231.3,6597.08,Medium,Long Term,Education
637f96f4-854e-4df3-9723-e158e02266ac,Tara Henry,emclean@example.org,694-852-5298x160,78,5213.88,2829.79,Medium,Short Term,Emergency Fund
551a51cb-b379-47c1-8e09-3d20a517cc56,Nicole Gutierrez,rhondahampton@example.org,443.378.4589,71,10028.7,5085.24,Medium,Medium Term,Emergency Fund
4227fc58-3711-4282-a0df-82c513fc97f7,Mary Ponce,crice@example.org,+1-560-657-4258,69,18729.91,11076.34,High,Medium Term,Home Purchase
f833f887-88d2-4e4e-9a41-5515215a6416,Amy Pena,houseashley@example.net,+1-453-363-4471x0394,30,6290.51,3551.13,High,Long Term,Education
9f7af6b8-0460-4d46-97cf-ebb2bd10975f,Troy Parrish,jfoley@example.com,225-297-6295x506,28,9572.08,6414.0,Medium,Short Term,Retirement
c2ea85a5-fdb4-47ab-aa0c-1c26c847f184,Brandi Russell,andrea77@example.org,(918)247-6913x5181,60,14146.76,9850.68,High,Long Term,Car Purchase
80a32e40-84b7-42b6-a0b0-b31f4201b6a8,Heather Jones,qhardy@example.net,9995489292,21,6216.8,4224.66,High,Short Term,Retirement
9c53bbd9-cbf4-4693-a740-8f56932d2e0f,Nicholas Garcia,hardyholly@example.org,+1-356-300-4515x8362,48,9395.97,5058.14,Medium,Short Term,Retirement
2d598c21-6602-44ad-ac66-7c29314361f8,Pamela Hodges,mark12@example.com,480.277.1521x6054,43,3294.06,1311.71,Low,Short Term,Car Purchase
77085d1f-ed89-47dd-9058-5c4f12398b95,Brian Garcia,gloria01@example.net,9995558871,78,17458.22,10910.58,High,Short Term,Education
cf7d64a8-81fb-47d6-9330-a17051b7fcb2,Kristin Moody,opratt@example.com,+1-402-289-8377,54,7288.25,4058.2,High,Medium Term,Emergency Fund
559d8102-60c2-4648-983c-d2f20c791d39,Debra Hunter,castillotimothy@example.org,475-732-1638,75,7229.85,3626.01,High,Long Term,Car Purchase
8fb7553d-28f1-460b-901a-d75143066eae,April Dalton,michelle50@example.org,+1-662-261-6436x914,32,12293.82,6544.86,Medium,Medium Term,Home Purchase
9746166a-44b4-4ba9-a1b9-1d224b68d692,Kevin Hernandez PhD,alexawelch@example.com,386.397.3195,62,7939.7,4975.73,Medium,Long Term,Entrepreneurship
0f69a91b-74ac-4398-a698-7f4156fd2953,James Cain,janetbrown@example.com,608.309.2250,34,4921.91,3851.39,Medium,Short Term,Emergency Fund
bdec2d5e-a9c5-4bbf-8d58-69a08f3c618b,Tina Carlson,tina07@example.net,(708)580-8859x096,58,15482.6,10669.0,High,Medium Term,Home Purchase
d30e9b46-f47a-4405-9118-822273099ea2,Holly Macdonald,pcarroll@example.net,356-415-9331x446,69,17575.87,12299.53,High,Short Term,Entrepreneurship
2d714c60-7ccb-4c1f-bc06-49710977addc,April Simpson,dalejohnson@example.org,001-844-927-9779x172,26,12513.68,8411.72,Medium,Medium Term,Car Purchase
df3b9dbe-5043-41c1-882e-a0d8f387269f,Richard Callahan,derek11@example.com,743.747.7313x403,21,7821.04,3982.65,Medium,Medium Term,Retirement
9d620dd4-5cf4-40ad-8e7f-ca72fa7ca1cb,Heather Lambert,dwaynenavarro@example.net,001-722-372-5317,78,12537.3,6554.42,High,Short Term,Emergency Fund
0b42c309-8512-4612-8391-b06b615c2614,Eric Brock,randall75@example.net,001-811-923-3716,19,10540.44,6789.3,Medium,Long Term,Car Purchase
05808457-45b2-4240-93eb-d8a9afa7d979,Terri Estrada,mosssabrina@example.com,541-319-8190,53,12736.64,6714.35,Medium,Short Term,Retirement
b1fedd39-eea8-4a13-8637-abfaf1407c8b,Patricia Johnson,davidsanford@example.net,336.306.6254,73,7442.84,4636.48,High,Long Term,Education
8f43baca-7246-4a74-87f3-196dd9719598,Mark Garcia,zlewis@example.com,659-570-6214x391,42,5696.42,3007.18,High,Medium Term,Car Purchase
7d4c007e-5381-4540-8c14-63aef405fc3c,Kevin Williams,ukramer@example.com,+1-979-627-0607x0272,77,10177.68,5876.76,High,Short Term,Emergency Fund
6da28911-8966-44a2-87d0-fe7fb8443894,Paige Mosley,amy19@example.com,(427)999-5736,56,15104.99,8513.94,High,Long Term,Education
c9d3a177-d0fc-40e8-9097-36de5cde10b4,Shirley Hunter,ofernandez@example.org,+1-617-484-9364,63,9471.72,4820.8,High,Long Term,Home Purchase
8d924e57-0ac3-4164-906a-fc508b55e11c,Steven Patterson Jr.,paul93@example.org,753.231.2479,22,7494.86,5036.18,Medium,Short Term,Entrepreneurship
1c4fa17a-4536-4646-bbe5-34963838910b,Matthew Turner,wyoung@example.com,5967145523,33,14966.81,8513.3,High,Long Term,Car Purchase
df15f893-d785-42ee-8165-de4c179b6f82,Maria Schwartz,mary95@example.com,001-908-839-3846x5675,46,9216.92,5397.27,Medium,Long Term,Emergency Fund
260611f5-1154-4902-bc72-e6eaea22d1ec,Scott Ayala,smithjames@example.net,987.753.3275x46021,35,12255.2,6804.21,High,Long Term,Car Purchase
712dbe10-6cd9-4561-bfbc-961962fe86e8,Donna Freeman,robertyoung@example.org,001-398-843-2506x2651,51,18860.96,9985.02,High,Long Term,Car Purchase
5d721132-4ef5-4fba-9754-00c2401cebf6,Crystal Scott,elizabeth85@example.com,+1-919-461-7011x7382,55,17962.16,12081.97,High,Short Term,Home Purchase
5c8130a2-ac49-440b-abda-2cae500d30d6,George Carpenter,crystalsanchez@example.org,+1-895-380-7083x25801,66,2892.86,1439.39,Low,Long Term,Car Purchase
b518770e-f974-45fe-9e3e-740e434deea6,Alexander Johnson,lauren51@example.org,(622)488-3186,47,16493.1,9415.72,High,Long Term,Home Purchase
d498bf68-7ba9-479c-a150-43c10956703f,Robin Phillips,davistonya@example.org,001-394-746-8698x287,44,10580.59,6074.97,High,Long Term,Home Purchase
809a2452-ad05-434b-a1df-841c014142a8,Joseph Mendoza,haroldwagner@example.net,707-392-8700x535,80,15519.43,8615.62,High,Medium Term,Entrepreneurship
82b47592-45f9-4b29-ba37-45436d295902,Meredith Frazier,oberg@example.net,(913)314-5907,47,7061.77,4509.79,High,Long Term,Education
5063b342-349b-4d8e-a768-97f9dd35ab49,Joseph Garrison,erin11@example.com,(352)200-0649x81724,61,14330.35,7331.1,Medium,Long Term,Home Purchase
e4e13674-9c5c-4c2a-91c4-392d77272b06,Erin Williams,dawnsnyder@example.com,835.633.5599x931,26,4854.31,2388.03,Low,Medium Term,Car Purchase
1a7e4edc-80a4-447a-aad1-fb6bb2f28184,Dylan Butler,longmario@example.net,+1-263-348-2252x07404,58,6111.27,4139.39,Medium,Short Term,Retirement
5cbde7d5-29e6-41e0-95c1-48074cacb1e5,Justin Robinson,moonjay@example.com,857-467-9028x80374,74,15856.98,8758.83,High,Short Term,Emergency Fund
a4b0272c-d508-46cc-8e22-77789c757552,Angela Allen,fmoore@example.com,814.372.9614x2344,38,17477.49,10223.74,High,Long Term,Home Purchase
2b21f414-b2f3-4871-a450-e82bc520de62,Amber Anderson,christiehoover@example.com,+1-355-931-0950x43828,59,2762.78,2207.24,Medium,Long Term,Car Purchase
97b185ab-324b-46f8-b586-93765e3549b1,Zachary Thompson,martin32@example.com,+1-858-924-2045,35,9476.7,5365.97,Medium,Long Term,Emergency Fund
f35da69f-768a-4b69-a1a4-6c5cee8c27fa,James Lloyd,jasonstevens@example.com,001-500-291-1526,76,11249.19,6800.81,Medium,Long Term,Education
b5fc0267-4392-4fec-95db-3e0a3f598581,Jimmy Pacheco MD,samuelpark@example.org,001-344-890-1866x3586,34,9628.01,5839.9,High,Long Term,Entrepreneurship
3c975bae-2ab7-4966-af05-4441d076a887,Autumn Greene,michealwood@example.org,(817)496-9015,64,18878.85,10604.0,High,Long Term,Retirement
46b4ea42-74cb-48a8-b72c-f3515409a5ac,April Warren,paulholland@example.net,+1-782-288-1507x102,29,10827.77,6669.3,Medium,Short Term,Home Purchase
f5e9564a-78b1-4641-854a-66c3383414ea,Stephen Francis,julian78@example.com,617-869-7538x906,28,16476.88,8429.7,High,Medium Term,Entrepreneurship
f1373d67-fe43-431d-a5ff-9f880d6d136b,Roy Owens,brett47@example.com,946-258-3001,78,4079.33,1347.29,Low,Short Term,Entrepreneurship
6e6d3525-a227-4c95-8e5c-6f379855b17b,Shannon Guzman,robertsdavid@example.net,001-261-674-6710,27,17171.96,10734.88,High,Short Term,Car Purchase
d6d4d119-e60c-4465-bb38-9ccd08da4ae9,Laura Collins,richard61@example.org,996-451-2204x3011,59,5363.96,2982.42,High,Long Term,Emergency Fund
25b96bac-ea58-4fba-a022-8c7cc9572002,Aaron Murray,fhughes@example.com,422-305-0559x30171,55,6038.6,3423.5,High,Long Term,Education
89876629-1fd8-4642-a030-0b4d8997e35a,Kevin Hicks,martinaudrey@example.net,556.457.7239,69,12310.68,7992.73,High,Medium Term,Home Purchase
1fc3f92e-5652-4657-994d-1a94ff3ca3f8,Nicole Hicks,garciajames@example.com,001-758-503-0529x19782,78,8289.83,4905.7,Medium,Medium Term,Entrepreneurship
f25f1f82-7123-4761-874d-1b5ba8d6158b,Lauren Gallegos,dianesmith@example.org,(485)885-3503x14813,34,10476.89,6376.39,High,Long Term,Entrepreneurship
71afa999-c9a0-4da6-9cc4-ce03708b996c,Jamie Young,adam44@example.com,300-648-0072,49,4003.2,2352.92,Medium,Short Term,Education
